acd_name,openalex_id,openalex_display_name,last_known_institution,institution_country,works_count,h_index,aunz_ever,confidence,resolution_method,priority,pub_count,citation_count,i10_index,fwci_mean,fwci_median,oa_rate,intl_collab_rate,first_author_pct,last_author_pct,grants_count,first_year,last_year,trial_count,derm_pub_count,derm_relevance_rate,pub_count_pctile,citation_count_pctile,h_index_pctile,oa_rate_pctile,intl_collab_rate_pctile,grants_count_pctile,total_citations
Dr Kerry Ann Crotty,A5035643981,Kerry A. Crotty,,,58.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,58.0,2853.0,34.0,1.093593103448276,0.349,0.1551724137931034,0.2413793103448276,0.1896551724137931,0.0689655172413793,0.0,1992.0,2025.0,0.0,56.0,96.6,89.81723237597912,94.80874316939892,38.642297650130544,32.78688524590164,53.00546448087432,41.39344262295082,2853.0
Dr Kurt Aaron Josef Gebauer,A5069967041,Kurt Gebauer,Fremantle Hospital,AU,92.0,0.0,1.0,HIGH,pass3_llm_high,must,92.0,2371.0,47.0,1.821624719101124,0.6044,0.2888888888888888,0.3695652173913043,0.2608695652173913,0.2282608695652173,1.0,1989.0,2026.0,2.0,86.0,93.5,93.21148825065274,93.71584699453553,38.642297650130544,50.0,70.76502732240438,85.10928961748634,2371.0
Dr Kyoko  Shirato,A5016674239,Kyoko Shirato,Royal Adelaide Hospital,AU,5.0,0.0,1.0,HIGH,pass2_global,must,5.0,160.0,3.0,2.5791200000000005,1.5173,0.2,0.0,0.4,0.0,0.0,2006.0,2011.0,0.0,5.0,100.0,36.55352480417754,58.7431693989071,38.642297650130544,38.3879781420765,13.797814207650273,41.39344262295082,160.0
Dr Lachlan John Warren,A5075404345,Lachlan Warren,Women's and Children's Hospital,AU,25.0,0.0,1.0,HIGH,pass2_global,must,25.0,420.0,13.0,0.8137478260869565,0.6274,0.0833333333333333,0.2,0.24,0.24,0.0,1997.0,2025.0,0.0,23.0,92.0,79.63446475195822,78.68852459016394,38.642297650130544,25.683060109289617,48.08743169398907,41.39344262295082,420.0
Dr Lara  Trindade De Carvalho,A5066500109,Lara Trindade de Carvalho,Sinclair Dermatology,AU,20.0,0.0,1.0,HIGH,pass1_targeted,must,20.0,432.0,8.0,2.6986350000000003,0.6124499999999999,0.55,0.5,0.3,0.05,0.0,2012.0,2024.0,0.0,19.0,95.0,75.06527415143603,79.78142076502732,38.642297650130544,84.8360655737705,80.19125683060109,41.39344262295082,432.0
Dr Laura  Scardamaglia,A5063349330,Laura Scardamaglia,The Royal Melbourne Hospital,AU,62.0,0.0,1.0,HIGH,pass1_targeted,must,62.0,450.0,13.0,0.78098,0.0,0.3934426229508196,0.1129032258064516,0.0806451612903225,0.6129032258064516,0.0,2001.0,2026.0,0.0,48.0,77.4,90.60052219321148,80.60109289617486,38.642297650130544,66.12021857923497,34.15300546448087,41.39344262295082,450.0
Dr Lauren Cordelia Young,A5109870477,Lauren Cordelia Young,City Eye Centre,AU,2.0,0.0,1.0,HIGH,pass2_global,must,2.0,61.0,1.0,0.10015,0.10015,0.0,0.0,1.0,0.0,0.0,2011.0,2017.0,0.0,2.0,100.0,17.362924281984334,38.79781420765027,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,61.0
Dr Lee Mei Yap,A5109236701,Lee‐Mei Yap,St Vincent's Hospital Melbourne,AU,2.0,0.0,1.0,HIGH,pass2_global,must,2.0,53.0,2.0,2.12675,2.12675,0.0,0.5,0.0,0.0,0.0,2009.0,2009.0,0.0,2.0,100.0,17.362924281984334,34.83606557377049,38.642297650130544,11.74863387978142,80.19125683060109,41.39344262295082,53.0
Dr Leith Banney,A5066107659,Leith Banney,The University of Queensland,AU,25.0,9.0,1.0,HIGH,manual_override_corrected,must,25.0,349.0,9.0,1.432288,0.5322,0.4,0.36,0.16,0.16,0.0,2000.0,2025.0,0.0,24.0,96.0,79.63446475195822,75.13661202185791,91.12271540469972,68.0327868852459,69.94535519125684,41.39344262295082,349.0
Dr Lena Alexandra Beatrix Von Schuckmann,A5041437740,Lena A. von Schuckmann,The University of Queensland,AU,41.0,0.0,1.0,HIGH,pass3_llm_high,must,41.0,356.0,10.0,0.63316,0.2498,0.5365853658536586,0.4146341463414634,0.4634146341463415,0.0975609756097561,13.0,2015.0,2025.0,0.0,39.0,95.1,86.94516971279373,75.95628415300546,38.642297650130544,84.42622950819673,74.59016393442623,96.72131147540983,356.0
Dr Lena My Thanh Ly,A5103245638,Lena Ly,Eastern Health,AU,9.0,0.0,1.0,HIGH,pass3_llm_high,must,9.0,101.0,4.0,1.7378125000000002,0.5797,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,2011.0,2025.0,0.0,9.0,100.0,54.43864229765013,47.6775956284153,38.642297650130544,41.2568306010929,13.797814207650273,41.39344262295082,101.0
Dr Leona Wan Yi Yip,A5072554499,Leona Yip,Queensland Health,AU,40.0,0.0,1.0,HIGH,pass3_llm_high,must,40.0,1347.0,26.0,3.6473617835,1.70655,0.45,0.5,0.375,0.125,1.0,2005.0,2026.0,0.0,37.0,92.5,86.55352480417756,91.53005464480874,38.642297650130544,74.04371584699454,80.19125683060109,85.10928961748634,1347.0
Dr Linda  Chan,A5009374536,Linda Chan,Westmead Hospital,AU,18.0,0.0,1.0,HIGH,pass1_targeted,must,18.0,215.0,6.0,0.9576529411764706,0.0,0.3529411764705882,0.1666666666666666,0.3333333333333333,0.3888888888888889,7.0,1984.0,2022.0,0.0,10.0,55.6,72.32375979112271,65.7103825136612,38.642297650130544,61.47540983606557,42.48633879781421,93.44262295081968,215.0
Dr Linda Katherine Martin,A5043969975,Linda K. Martin,The University of Sydney,AU,103.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,103.0,2436.0,29.0,2.538868686868687,0.4975,0.4257425742574257,0.5048543689320388,0.203883495145631,0.1844660194174757,40.0,1973.0,2026.0,0.0,81.0,78.6,94.12532637075718,93.98907103825135,38.642297650130544,71.03825136612022,83.06010928961749,98.36065573770492,2436.0
Dr Lisa Abbott,A5013223539,Lisa M. Abbott,Melanoma Institute Australia,AU,26.0,9.0,1.0,HIGH,restored_manual_review,must,26.0,,,,,,,,,,,,,,,80.93994778067885,,91.12271540469972,,,,
Dr Lisa Michelle Byrom,A5082195945,Lisa Byrom,The University of Queensland,AU,33.0,0.0,1.0,HIGH,pass3_llm_high,must,33.0,344.0,11.0,0.7190125,0.2877,0.2424242424242424,0.303030303030303,0.3939393939393939,0.0606060606060606,1.0,2010.0,2026.0,0.0,30.0,90.9,84.20365535248042,74.86338797814209,38.642297650130544,43.16939890710383,60.92896174863388,85.10928961748634,344.0
Dr Lizbeth Ruth Aragones Wheeler,A5051873726,Lizbeth Ruth Wheeler,UNSW Sydney,AU,1.0,0.0,1.0,HIGH,pass3_llm_high,must,1.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2019.0,2019.0,0.0,1.0,100.0,6.78851174934726,6.967213114754098,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,2.0
Dr Lucy Kate Pitney,A5021814612,Lucy Pitney,,,5.0,0.0,1.0,HIGH,pass3_llm_high,must,5.0,62.0,3.0,0.66984,0.5212,0.2,0.0,0.8,0.0,0.0,2015.0,2020.0,0.0,5.0,100.0,36.55352480417754,39.07103825136612,38.642297650130544,38.3879781420765,13.797814207650273,41.39344262295082,62.0
Dr Ludi  Ge,A5007265383,Ludi Ge,The University of Sydney,AU,17.0,0.0,1.0,HIGH,pass1_targeted,must,17.0,206.0,7.0,1.2851440982352942,0.3066,0.2941176470588235,0.1764705882352941,0.2941176470588235,0.0588235294117647,1.0,2014.0,2026.0,0.0,11.0,64.7,71.14882506527415,63.66120218579236,38.642297650130544,50.27322404371585,45.08196721311475,85.10928961748634,206.0
Dr Lynda Jane Spelman,A5019091788,Lynda Spelman,Queensland Children’s Medical Research Institute,AU,131.0,0.0,1.0,HIGH,pass2_global,must,131.0,6256.0,45.0,3.515491538461539,0.4249,0.5190839694656488,0.6259541984732825,0.1297709923664122,0.1679389312977099,12.0,1994.0,2025.0,11.0,127.0,96.9,96.08355091383812,98.36065573770492,38.642297650130544,84.15300546448088,88.52459016393442,96.17486338797814,6256.0
Dr Maddie Gorji,A5089295636,Maddie Gorji,UNSW Sydney,AU,2.0,2.0,1.0,HIGH,manual_override_corrected,must,2.0,7.0,0.0,0.40275,0.40275,0.5,0.0,0.0,0.0,0.0,2020.0,2020.0,0.0,2.0,100.0,17.362924281984334,12.158469945355192,83.28981723237598,80.60109289617486,13.797814207650273,41.39344262295082,7.0
Dr Mahdieh  Gorji,A5053330550,Mahdieh Gorji,Prince of Wales Hospital,AU,16.0,0.0,1.0,HIGH,pass2_global,must,16.0,101.0,3.0,1.6721875,0.3037999999999999,0.375,0.4375,0.25,0.125,1.0,2011.0,2025.0,0.0,7.0,43.8,69.84334203655352,47.6775956284153,38.642297650130544,63.934426229508205,76.775956284153,85.10928961748634,101.0
Dr Margit Marisa Polcz,A5004010783,Margit Polcz,Royal Prince Alfred Hospital,AU,23.0,0.0,1.0,HIGH,pass3_llm_high,must,23.0,98.0,3.0,0.4756,0.0,0.4347826086956521,0.3478260869565217,0.1304347826086956,0.391304347826087,0.0,2011.0,2026.0,0.0,16.0,69.6,77.67624020887729,46.17486338797814,38.642297650130544,72.6775956284153,68.85245901639344,41.39344262295082,98.0
Dr Margot Julie Whitfeld,A5070811297,Margot Whitfeld,St Vincent's Hospital Sydney,AU,82.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,82.0,3533.0,48.0,2.97038125,1.1251,0.5,0.5,0.2926829268292683,0.2073170731707317,15.0,1989.0,2024.0,0.0,72.0,87.8,92.81984334203656,95.62841530054644,38.642297650130544,80.60109289617486,80.19125683060109,97.1311475409836,3533.0
Dr Maria  Jones-Caballero,A5018033064,María Jones‐Caballero,The University of Sydney,AU,50.0,0.0,1.0,HIGH,pass2_global,must,50.0,881.0,19.0,0.6908941548,0.2175,0.18,0.52,0.32,0.1,2.0,1994.0,2024.0,0.0,39.0,78.0,88.90339425587467,88.25136612021858,38.642297650130544,36.0655737704918,83.87978142076503,88.11475409836066,881.0
Dr Mark  Cicchiello,A5010663231,Mark Cicchiello,The Alfred Hospital,AU,1.0,0.0,1.0,HIGH,pass1_targeted,must,1.0,26.0,1.0,1.2986,1.2986,0.0,0.0,1.0,0.0,0.0,2015.0,2015.0,0.0,1.0,100.0,6.78851174934726,23.770491803278688,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,26.0
Dr Matheen  Mohamed,A5018075216,Matheen Mohamed,St Vincent's Hospital Melbourne,AU,8.0,3.0,1.0,HIGH,manual_override_corrected,must,8.0,56.0,1.0,0.79015,0.0,0.25,0.125,0.375,0.375,0.0,1999.0,2018.0,0.0,7.0,87.5,51.174934725848566,35.79234972677596,86.16187989556136,45.08196721311475,35.92896174863388,41.39344262295082,56.0
Dr Matthew David Howard,A5071927070,Matthew Howard,Eastern Health,AU,29.0,10.0,1.0,HIGH,manual_override_corrected,must,29.0,334.0,10.0,0.8796777777777778,0.6993,0.6551724137931034,0.1379310344827586,0.6551724137931034,0.0689655172413793,0.0,2000.0,2025.0,0.0,24.0,82.8,82.76762402088774,73.77049180327869,91.77545691906003,88.25136612021858,37.97814207650273,41.39344262295082,334.0
Dr Matthew James Lin,A5078377550,Matthew James Lin,Royal Prince Alfred Hospital,AU,2.0,0.0,1.0,HIGH,pass1_targeted,must,2.0,4.0,0.0,0.8721,0.8721,0.5,0.0,0.0,0.5,0.0,2024.0,2026.0,0.0,2.0,100.0,17.362924281984334,10.382513661202186,38.642297650130544,80.60109289617486,13.797814207650273,41.39344262295082,4.0
Dr Matthew James Palmer,A5103728443,James Matthew Palmer,,,1.0,0.0,0.0,HIGH,manual_override_corrected,must,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2014.0,2014.0,0.0,0.0,0.0,6.78851174934726,2.459016393442623,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,0.0
Dr Matthew John Warren,A5104018617,Matthew John Warren,,,1.0,1.0,0.0,HIGH,manual_override_corrected,must,1.0,2.0,0.0,1.2622,1.2622,1.0,0.0,1.0,0.0,0.0,1996.0,1996.0,0.0,0.0,0.0,6.78851174934726,6.967213114754098,79.11227154046998,96.31147540983606,13.797814207650273,41.39344262295082,2.0
Dr Matthew Paul Hishon,A5110522916,Matthew Hishon,The University of Queensland,AU,3.0,0.0,1.0,HIGH,pass3_llm_high,must,3.0,25.0,1.0,0.3029,0.1627,0.6666666666666666,1.0,0.0,0.0,0.0,2014.0,2018.0,0.0,3.0,100.0,25.06527415143603,23.08743169398907,38.642297650130544,90.02732240437157,96.99453551912568,41.39344262295082,25.0
Dr Matthew Sang-Woo Cho,A5064124613,Matthew Cho,Royal Adelaide Hospital,AU,2.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,2.0,90.0,2.0,2.4773500000000004,2.4773500000000004,0.5,0.5,0.5,0.0,0.0,2016.0,2020.0,0.0,1.0,50.0,17.362924281984334,45.62841530054645,38.642297650130544,80.60109289617486,80.19125683060109,41.39344262295082,90.0
Dr May-Lian  Lee,A5110252023,May‐Lian Lee,Royal North Shore Hospital,AU,7.0,0.0,1.0,HIGH,pass2_global,must,7.0,75.0,4.0,0.3484285714285714,0.1294,0.1428571428571428,0.1428571428571428,0.8571428571428571,0.0,0.0,1988.0,1994.0,0.0,7.0,100.0,46.60574412532637,42.759562841530055,38.642297650130544,30.87431693989071,39.07103825136612,41.39344262295082,75.0
Dr Mei Mui Tam,A5009396651,Mei Tam,St Vincent's Hospital Melbourne,AU,30.0,15.0,1.0,HIGH,restored_manual_review,must,30.0,,,,,,,,,,,,,,,83.5509138381201,,93.21148825065274,,,,
Dr Mei-Heng  Tan,A5108662434,Mei‐Heng Tan,UNSW Sydney,AU,30.0,0.0,1.0,HIGH,pass1_targeted,must,30.0,695.0,15.0,1.3101666666666667,0.21055,0.2,0.7666666666666667,0.3333333333333333,0.0666666666666666,0.0,1990.0,2017.0,0.0,22.0,73.3,83.5509138381201,85.79234972677595,38.642297650130544,38.3879781420765,92.07650273224044,41.39344262295082,695.0
Dr Melissa Nicole Manahan,A5001457265,Melissa N Manahan,Princess Alexandra Hospital,AU,8.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,8.0,231.0,3.0,2.3655,0.9234,0.375,0.125,0.5,0.0,1.0,2011.0,2026.0,0.0,8.0,100.0,51.174934725848566,67.4863387978142,38.642297650130544,63.934426229508205,35.92896174863388,85.10928961748634,231.0
Dr Michael George Freeman,A5101421797,Michael Freeman,Bond University,AU,9.0,0.0,1.0,HIGH,pass2_global,must,9.0,18.0,1.0,0.4740777777777778,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,2002.0,2025.0,0.0,5.0,55.6,54.43864229765013,18.852459016393443,38.642297650130544,27.732240437158467,33.7431693989071,41.39344262295082,18.0
Dr Michael John Bannister,A5079139897,Michael J Bannister,Skin and Cancer Foundation,AU,2.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,2.0,207.0,2.0,1.481,1.481,0.0,0.0,1.0,0.0,0.0,2000.0,2001.0,0.0,2.0,100.0,17.362924281984334,64.07103825136612,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,207.0
Dr Michaela  Zallmann,A5079806847,Michaela Zallmann,Alfred Health,AU,7.0,0.0,1.0,HIGH,pass1_targeted,must,7.0,155.0,5.0,2.0441857142857143,2.4426,0.5714285714285714,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.0,2015.0,2022.0,0.0,4.0,57.1,46.60574412532637,58.19672131147541,38.642297650130544,85.92896174863388,58.46994535519126,41.39344262295082,155.0
Dr Michelle Anne Rodrigues,A5136024776,Michelle Rodrigues,Royal Children's Hospital,AU,1.0,0.0,1.0,HIGH,pass2_global,must,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,2026.0,3.0,1.0,100.0,6.78851174934726,2.459016393442623,38.642297650130544,96.31147540983606,13.797814207650273,41.39344262295082,0.0
Dr Michelle Yvonne McRae,A5006951454,Michelle Yvonne McRae,The University of Sydney,AU,7.0,0.0,1.0,HIGH,pass1_targeted,must,7.0,121.0,2.0,3.872483333333333,0.7792,0.5,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,1971.0,2026.0,0.0,4.0,57.1,46.60574412532637,51.09289617486339,38.642297650130544,80.60109289617486,75.95628415300546,41.39344262295082,121.0
Dr Millicent Heather Osti,A5070832993,Millicent H. Osti,St Vincent's Hospital Melbourne,AU,12.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,12.0,512.0,6.0,1.7171500000000002,0.9442,0.7272727272727273,0.5833333333333334,0.4166666666666667,0.0833333333333333,4.0,2019.0,2024.0,0.0,9.0,75.0,60.835509138381205,82.5136612021858,38.642297650130544,92.07650273224044,87.70491803278688,89.61748633879782,512.0
Dr Monisha  Gupta,A5079821873,Monisha Gupta,Camden and Campbelltown Hospitals,AU,7.0,0.0,1.0,HIGH,pass1_targeted,must,7.0,9.0,0.0,0.7519428571428571,0.2087,0.4285714285714285,0.1428571428571428,0.0,0.4285714285714285,0.0,1980.0,2025.0,0.0,6.0,85.7,46.60574412532637,14.207650273224044,38.642297650130544,71.72131147540983,39.07103825136612,41.39344262295082,9.0
Dr Munther Shabib Ghanim Zureigat,A5050792257,Munther Zureigat,Royal Prince Alfred Hospital,AU,3.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,3.0,7.0,0.0,5.781033333333333,0.8437,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,2015.0,2026.0,0.0,3.0,100.0,25.06527415143603,12.158469945355192,38.642297650130544,90.02732240437157,65.84699453551912,41.39344262295082,7.0
Dr My Co Tran,A5051251797,My Co Tran,The University of Queensland,AU,1.0,1.0,1.0,HIGH,manual_override_corrected,must,1.0,5.0,0.0,0.153,0.153,1.0,0.0,0.0,0.0,0.0,2019.0,2019.0,0.0,1.0,100.0,6.78851174934726,10.92896174863388,79.11227154046998,96.31147540983606,13.797814207650273,41.39344262295082,5.0
Dr Nelly  Jang,A5031981183,Nelly Jang,Royal North Shore Hospital,AU,1.0,0.0,1.0,HIGH,pass2_global,must,1.0,58.0,1.0,2.4347,2.4347,0.0,0.0,1.0,0.0,0.0,2008.0,2008.0,0.0,1.0,100.0,6.78851174934726,37.02185792349727,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,58.0
Dr Nerilee Ann Wall,A5061129503,Nerilee Wall,Children's Health Queensland Hospital and Health Service,AU,5.0,0.0,1.0,HIGH,pass3_llm_high,must,5.0,19.0,1.0,0.6491800000000001,0.0,0.4,0.0,0.4,0.0,0.0,2012.0,2026.0,0.0,5.0,100.0,36.55352480417754,19.39890710382513,38.642297650130544,68.0327868852459,13.797814207650273,41.39344262295082,19.0
Dr Nghi Tu Huynh,A5111866510,Nghi T Huynh,Sydney Local Health District,AU,16.0,0.0,1.0,HIGH,pass2_global,must,16.0,178.0,8.0,1.0428328266666669,0.3753,0.1875,0.0625,0.5,0.0,2.0,2001.0,2021.0,0.0,11.0,68.8,69.84334203655352,59.97267759562842,38.642297650130544,36.885245901639344,28.688524590163933,88.11475409836066,178.0
Dr Niamh Anna O'Sullivan,A5111502123,Niamh‐Anna O'Sullivan,Fiona Stanley Hospital,AU,3.0,2.0,1.0,HIGH,manual_override_corrected,must,3.0,32.0,1.0,1.1782,0.4922,0.0,0.0,0.3333333333333333,0.0,0.0,1970.0,2017.0,0.0,2.0,66.7,25.06527415143603,27.18579234972678,83.28981723237598,11.74863387978142,13.797814207650273,41.39344262295082,32.0
Dr Nicholas  Aspres,A5044209875,Nicholas Aspres,,,5.0,0.0,1.0,HIGH,pass2_global,must,5.0,137.0,3.0,0.92295,1.1404999999999998,0.0,0.0,1.0,0.0,0.0,2003.0,2009.0,0.0,4.0,80.0,36.55352480417754,55.05464480874317,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,137.0
Dr Nikki Rae Adler,A5007918003,Nikki R. Adler,The Alfred Hospital,AU,69.0,15.0,1.0,HIGH,manual_override_corrected,must,64.0,672.0,20.0,1.0093940821874998,0.2401,0.46875,0.296875,0.546875,0.015625,0.0,1996.0,2025.0,0.0,44.0,68.8,90.86161879895562,85.24590163934425,93.21148825065274,75.68306010928961,59.2896174863388,41.39344262295082,672.0
Dr Nina Yvette Wines,A5019409622,Nina Wines,,,19.0,0.0,1.0,HIGH,pass3_llm_high,must,19.0,320.0,8.0,0.8662105263157894,0.0,0.2631578947368421,0.2105263157894736,0.4210526315789473,0.2105263157894736,0.0,2000.0,2025.0,0.0,14.0,73.7,73.62924281984334,73.36065573770492,38.642297650130544,47.26775956284153,50.54644808743169,41.39344262295082,320.0
Dr Niranthari  Chinniah,A5012005259,Niranthari Chinniah,The University of Sydney,AU,8.0,0.0,1.0,HIGH,pass1_targeted,must,8.0,754.0,6.0,4.6016,0.65615,0.125,0.125,0.625,0.0,1.0,2009.0,2019.0,0.0,8.0,100.0,51.174934725848566,86.88524590163934,38.642297650130544,28.688524590163933,35.92896174863388,85.10928961748634,754.0
Dr Nisansala Mahenthi Nagodavithana,A5012112653,Nisansala Mahenthi Nagodavithana,Sir Charles Gairdner Hospital,AU,1.0,0.0,1.0,HIGH,pass2_global,must,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018.0,2018.0,0.0,1.0,100.0,6.78851174934726,2.459016393442623,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,0.0
Dr Nita Sally Agar,A5103341737,Nita Agar,Royal Prince Alfred Hospital,AU,15.0,8.0,1.0,HIGH,manual_override_corrected,must,15.0,1853.0,8.0,6.328469230769231,2.1123,0.1333333333333333,0.5333333333333333,0.4,0.0666666666666666,0.0,2004.0,2023.0,0.0,14.0,93.3,67.75456919060052,92.62295081967213,90.46997389033945,29.6448087431694,85.10928961748634,41.39344262295082,1853.0
Dr Olivia Jean Milne,A5089361198,Olivia Jean Milne,Monash Health,AU,1.0,0.0,1.0,HIGH,pass2_global,must,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,2019.0,0.0,1.0,100.0,6.78851174934726,5.327868852459016,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,1.0
Dr Parastoo  Banan,A5038997376,Parastoo Banan,Translational Research Institute,AU,17.0,0.0,1.0,HIGH,pass2_global,must,17.0,117.0,2.0,0.4623285714285714,0.0,0.0588235294117647,0.1176470588235294,0.6470588235294118,0.1764705882352941,1.0,2009.0,2015.0,0.0,17.0,100.0,71.14882506527415,50.40983606557376,38.642297650130544,24.316939890710383,34.97267759562842,85.10928961748634,117.0
Dr Pascale Rovel Guitera,A5102807820,Pascale Guitera,The University of Sydney,AU,25.0,0.0,1.0,HIGH,pass2_global,must,25.0,464.0,10.0,1.4596875,1.0954000000000002,0.8,0.72,0.04,0.12,73.0,2006.0,2025.0,3.0,24.0,96.0,79.63446475195822,81.14754098360656,38.642297650130544,92.34972677595628,91.53005464480874,98.90710382513662,464.0
Dr Patricia Margaret Lowe,A5087214355,Patricia Lowe,Royal Prince Alfred Hospital,AU,56.0,17.0,1.0,HIGH,manual_override_corrected,must,56.0,912.0,25.0,1.4915363557142858,0.6759999999999999,0.3392857142857143,0.2321428571428571,0.125,0.375,0.0,1974.0,2026.0,0.0,39.0,69.6,89.55613577023499,88.52459016393442,94.51697127937337,60.10928961748634,52.73224043715848,41.39344262295082,912.0
Dr Patrick Campbell Walker,A5018705454,Patrick C. Walker,Repatriation General Hospital,AU,2.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,2.0,136.0,2.0,2.486,2.486,0.5,0.0,0.0,0.0,0.0,2006.0,2010.0,0.0,2.0,100.0,17.362924281984334,54.644808743169406,38.642297650130544,80.60109289617486,13.797814207650273,41.39344262295082,136.0
Dr Patrick David Mahar,A5050098623,Patrick Mahar,Royal Children's Hospital,AU,72.0,0.0,1.0,HIGH,pass2_global,must,72.0,1135.0,28.0,1.3939844713636362,0.5724,0.4788732394366197,0.2222222222222222,0.375,0.125,5.0,1988.0,2025.0,0.0,26.0,36.1,91.12271540469972,89.89071038251366,38.642297650130544,76.22950819672131,51.50273224043716,91.12021857923496,1135.0
Dr Paul  Armenores,A5051861833,Paul Armenores,Repatriation General Hospital,AU,5.0,0.0,1.0,HIGH,pass1_targeted,must,5.0,69.0,2.0,0.92746,0.599,0.0,0.2,1.0,0.0,0.0,2006.0,2011.0,0.0,5.0,100.0,36.55352480417754,40.84699453551913,38.642297650130544,11.74863387978142,48.08743169398907,41.39344262295082,69.0
Dr Penny Poh Lu Lim,A5110425484,Penny Poh Lu Lim,Skin and Cancer Foundation,AU,1.0,0.0,1.0,HIGH,pass2_global,must,1.0,7.0,0.0,0.8889,0.8889,0.0,0.0,1.0,0.0,0.0,2016.0,2016.0,0.0,1.0,100.0,6.78851174934726,12.158469945355192,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,7.0
Dr Peter Anthony Foley,A5000398504,Peter Foley,Skin Health Institute,AU,299.0,51.0,1.0,HIGH,manual_override_corrected,must,297.0,12031.0,132.0,3.0049142227457626,0.6141,0.4493243243243243,0.5454545454545454,0.1414141414141414,0.1885521885521885,0.0,1978.0,2026.0,2.0,275.0,92.6,98.9556135770235,98.63387978142076,98.9556135770235,73.77049180327869,85.65573770491804,41.39344262295082,12031.0
Dr Philip Sion Bekhor,A5010144658,Philip Bekhor,Royal Children's Hospital,AU,43.0,0.0,1.0,HIGH,pass2_global,must,43.0,983.0,22.0,2.440520476666667,0.6554,0.3720930232558139,0.3488372093023256,0.2325581395348837,0.2558139534883721,0.0,1978.0,2026.0,0.0,36.0,83.7,87.33681462140991,89.07103825136612,38.642297650130544,62.841530054644814,69.12568306010928,41.39344262295082,983.0
Dr Philip Tong,A5058283254,Philip L. Tong,Garvan Institute of Medical Research,AU,40.0,12.0,1.0,HIGH,manual_override_corrected,must,39.0,1290.0,13.0,2.1857324324324323,0.3349,0.4102564102564102,0.3846153846153846,0.358974358974359,0.1538461538461538,0.0,1983.0,2026.0,0.0,34.0,87.2,86.16187989556136,91.2568306010929,92.42819843342036,69.94535519125684,72.6775956284153,41.39344262295082,1290.0
Dr Philippa Ruth Dickison,A5023714138,Philippa Ruth Dickison,,,1.0,0.0,0.0,HIGH,manual_override_corrected,must,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019.0,2019.0,0.0,1.0,100.0,6.78851174934726,2.459016393442623,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,0.0
Dr Phillip  Artemi,A5025353701,Phillip Artemi,,,7.0,0.0,1.0,HIGH,pass2_global,must,7.0,65.0,2.0,0.1091714285714285,0.0,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0,1994.0,2021.0,0.0,6.0,85.7,46.60574412532637,39.61748633879781,38.642297650130544,30.87431693989071,58.46994535519126,41.39344262295082,65.0
Dr Phillip Keith Dwyer,A5030705806,Phillip Dwyer,Skin and Cancer Foundation,AU,3.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,3.0,58.0,2.0,0.5311,0.4921,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1978.0,2004.0,0.0,2.0,66.7,25.06527415143603,37.02185792349727,38.642297650130544,57.240437158469945,89.89071038251366,41.39344262295082,58.0
